timestamp,time_string,cf
1762491698.032,2025-11-07 00:01:38,0.010229973
1762491698.032,2025-11-07 00:01:38,0.010229973
1762492478.033,2025-11-07 00:14:38,0.010020583
1762491698.032,2025-11-07 00:01:38,0.010229973
1762492478.033,2025-11-07 00:14:38,0.010020583
1762493258.033,2025-11-07 00:27:38,0.008364898
1762494038.028,2025-11-07 00:40:38,0.0078563625
1762494818.026,2025-11-07 00:53:38,0.008215613
1762495598.028,2025-11-07 01:06:38,0.007249551
1762491698.032,2025-11-07 00:01:38,0.010229973
1762492478.033,2025-11-07 00:14:38,0.010020583
